idx,params_1,params_2,params_3,params_4,params_5,params_6,params_7,params_8,params_9,params_10,params_11,fitness_1,gen,test_rmse,val_rmse,train_rmse,avg,num_params,train_time,snip_values,test_scores,found_lr
21,22,16,22,15,9,14,13,11,16,2,2,0.0,0.0,12.380521774291992,11.543818473815918,12.099374337830527,11.821596405823222,3059977,408.6104438304901,16990.998,268.3874631438119,1e-05
22,11,15,18,16,23,25,16,12,3,2,1,0.0,0.0,12.986970901489258,12.444563865661621,13.954789370878729,13.199676618270175,761525,327.90709233283997,9641.987,321.1258527321138,1e-05
23,15,12,25,7,21,7,5,3,14,3,1,0.0,0.0,13.266817092895508,12.640604972839355,13.50350119555438,13.072053084196867,974525,128.83657312393188,17180.979,301.8579350200848,1e-05
24,20,15,22,8,21,18,10,9,11,1,2,0.0,0.0,12.723443984985352,12.496081352233887,13.26914478835539,12.882613070294639,1541941,82.26938152313232,6307.216,277.37551552426004,1e-05
25,22,7,20,17,10,10,10,10,15,1,3,0.0,0.0,12.631575584411621,12.239513397216797,13.333698884116279,12.786606140666539,2140917,134.71597909927368,11133.395,280.55353389871664,1e-05
26,20,18,13,12,10,19,10,6,5,3,3,0.0,0.0,12.989727020263672,12.669861793518066,13.258051503207035,12.96395664836255,1637133,200.14380359649658,5528.6323,303.57424382065653,1e-05
27,8,18,20,18,11,17,4,13,9,1,3,0.0,0.0,13.444361686706543,13.488884925842285,15.489294841183774,14.48908988351303,715009,137.48824262619019,7509.3076,314.66141270087513,1e-05
28,12,25,20,16,18,13,6,14,8,1,1,0.0,0.0,13.29906177520752,12.73255729675293,13.705359597491404,13.218958447122166,644925,184.42070078849792,9903.22,331.6125582855515,1e-05
29,17,15,24,20,6,21,10,7,1,2,1,0.0,0.0,13.13176155090332,13.006503105163574,13.459033153974554,13.232768129569063,810989,139.72692847251892,2859.4976,358.5421216817592,1e-05
30,18,17,11,25,23,12,9,1,8,3,3,0.0,0.0,13.07445240020752,12.848423957824707,13.695781820612138,13.272102889218424,1371745,142.299076795578,10218.878,315.0168596448233,1e-05
31,23,25,15,6,19,23,4,2,5,2,3,0.0,0.0,13.350642204284668,13.016084671020508,15.35019286125731,14.18313876613891,1335581,95.08731985092163,10192.256,322.35598063797016,1e-05
32,25,10,8,12,25,13,8,16,13,3,2,0.0,0.0,12.764121055603027,12.142024040222168,13.177198343070938,12.659611191646553,1908049,255.2437710762024,4041.2817,274.79258819116177,1e-05
33,17,23,10,23,22,23,7,5,5,2,1,0.0,0.0,12.702009201049805,12.403282165527344,13.313508576316295,12.85839537092182,679501,195.84345936775208,5848.8174,342.0746064673493,1e-05
34,14,14,15,24,15,19,15,16,7,3,3,0.0,0.0,11.932677268981934,11.732610702514648,13.52295781524093,12.627784258877789,1839849,574.8968827724457,9459.966,244.66094742863476,1e-05
35,14,17,23,14,8,17,15,7,10,2,1,0.0,0.0,12.380202293395996,11.210470199584961,12.144162901116427,11.677316550350694,1180389,235.41598105430603,5928.4517,268.00738368260886,1e-05
36,24,15,10,13,17,24,2,4,10,2,1,0.0,0.0,12.915639877319336,12.730857849121094,14.561839348740047,13.64634859893057,689425,79.41568279266357,10767.486,281.0575879426791,1e-05
37,23,9,13,13,16,6,15,1,13,2,3,0.0,0.0,13.011482238769531,12.753252029418945,14.373519850675745,13.563385940047345,1848401,147.20247101783752,12855.116,323.50274993512045,1e-05
38,25,8,22,14,6,20,8,16,16,1,3,0.0,0.0,13.188807487487793,12.130900382995605,13.059545712559311,12.59522304777746,2955321,138.96771502494812,13616.618,336.7335430211113,1e-05
39,8,14,18,20,8,6,8,1,11,3,1,0.0,0.0,12.749238967895508,12.397985458374023,13.511583121919157,12.954784290146591,428521,185.4007465839386,6094.8135,278.66837516511885,1e-05
40,20,21,11,8,20,13,7,10,16,3,1,0.0,0.0,12.456539154052734,12.523710250854492,13.145319666181292,12.834514958517893,1771589,214.36285758018494,8773.176,252.148396794058,1e-05
41,7,7,12,8,18,12,15,13,7,3,1,0.0,0.0,12.960792541503906,13.081725120544434,15.911028100826123,14.496376610685278,440857,449.27587056159973,6727.872,300.96593027089705,1e-05
42,24,12,21,21,18,9,16,11,16,1,3,0.0,0.0,13.082584381103516,12.503456115722656,14.511728407197754,13.507592261460205,3178825,118.0004243850708,15122.366,379.9318629454046,1e-05
43,10,16,22,20,16,23,14,3,14,2,2,0.0,0.0,12.030303001403809,11.841846466064453,13.060593576601,12.451220021332727,1137153,212.785875082016,3260.6968,292.68396946328255,1e-05
44,6,9,14,20,7,15,6,7,2,3,3,0.0,0.0,13.151686668395996,13.554792404174805,17.236625551917715,15.39570897804626,253033,186.21241974830627,3745.4517,260.79907534686413,1e-05
45,17,23,6,9,14,18,10,2,15,1,2,0.0,0.0,12.619277000427246,12.745806694030762,17.11744514898452,14.93162592150764,1175209,114.45152831077576,8511.582,277.57744128436906,1e-05
46,17,17,25,10,11,21,12,12,5,3,2,0.0,0.0,12.747564315795898,11.615410804748535,12.262800959142337,11.939105881945437,2167921,630.9368875026703,16103.805,325.54189881506994,1e-05
47,23,13,7,19,12,8,7,11,6,1,1,0.0,0.0,13.013559341430664,12.772486686706543,15.356813217062511,14.064649951884526,479293,87.6991834640503,6513.176,321.9908457106489,1e-05
48,19,7,8,19,12,18,2,11,3,1,2,0.0,0.0,13.326348304748535,12.990129470825195,16.25985909848073,14.624994284652963,276833,94.62050533294678,7094.868,354.23039565054967,1e-05
49,6,12,14,17,13,20,12,15,10,2,3,0.0,0.0,13.566469192504883,13.19101619720459,14.064441388456489,13.627728792830538,595489,288.68395829200745,2673.1194,376.7999284289123,1e-05
50,16,24,12,21,12,9,7,8,1,3,1,0.0,0.0,12.58616828918457,12.879912376403809,16.22206727722545,14.550989826814629,929457,265.2082426548004,4937.9946,322.97898731175854,1e-05
51,11,13,13,22,18,10,4,3,1,2,3,0.0,0.0,13.764702796936035,12.913705825805664,16.27025232102097,14.591979073413317,227481,70.88481521606445,3684.2998,334.53021818709124,1e-05
52,11,8,14,25,15,8,14,14,4,2,1,0.0,0.0,13.187607765197754,12.573725700378418,15.21786959082992,13.89579764560417,531609,177.14731812477112,6185.7095,347.20340334660114,1e-05
53,9,24,13,19,6,7,11,15,12,3,2,0.0,0.0,12.492751121520996,12.956023216247559,17.841061694180524,15.398542455214042,1373073,313.4523026943207,11132.854,318.2068168694042,1e-05
54,18,12,8,10,20,20,14,13,3,1,2,0.0,0.0,14.046868324279785,13.436284065246582,19.788005436605413,16.612144750926,497297,126.08465790748596,4148.043,405.5250345610885,1e-05
55,25,16,24,19,19,11,5,8,3,2,3,0.0,0.0,12.023625373840332,11.5196533203125,13.498390403639736,12.509021861976118,1507637,192.55532789230347,10778.485,226.64589790548118,1e-05
56,14,24,12,18,9,14,1,3,2,2,1,0.0,0.0,13.921698570251465,13.124815940856934,15.572730894186007,14.348773417521471,230209,66.52942252159119,5412.3574,382.5048886362347,1e-05
57,12,25,24,13,20,19,11,2,14,1,3,0.0,0.0,13.01264476776123,12.327290534973145,13.287046203348371,12.807168369160758,1865353,71.98277759552002,3074.8623,313.0831206548593,1e-05
58,24,19,6,7,16,7,1,13,2,3,3,0.0,0.0,12.72431468963623,12.737997055053711,14.860209051560213,13.799103053306961,1118761,314.0635509490967,6922.9116,251.1039885003756,1e-05
59,9,18,17,25,8,24,7,13,3,2,3,0.0,0.0,13.036954879760742,12.344822883605957,15.40786405118722,13.876343467396588,629257,239.82946300506592,8225.398,334.5523555961398,1e-05
60,8,17,17,23,6,16,6,9,13,3,2,0.0,0.0,12.927704811096191,12.946245193481445,14.305251457073071,13.625748325277257,879165,205.19077920913696,5436.1714,285.3753121188061,1e-05
61,12,23,11,18,21,24,13,11,13,3,3,0.0,0.0,12.263100624084473,11.877081871032715,13.68000076948621,12.778541320259462,2037973,423.15776538848877,10018.411,277.0636407596526,1e-05
62,19,23,16,21,13,9,9,4,2,1,2,0.0,0.0,12.948906898498535,12.814238548278809,13.87516824708393,13.34470339768137,537605,66.86791467666626,4114.23,345.97340731883907,1e-05
63,12,7,18,14,13,6,3,5,9,1,3,0.0,0.0,12.975488662719727,12.455878257751465,13.168372989331603,12.812125623541533,617941,92.15636730194092,2006.3381,301.6489306520143,1e-05
64,13,22,19,21,9,25,13,12,7,2,1,0.0,0.0,13.436939239501953,13.080911636352539,15.433667172679195,14.257289404515866,1132797,205.68294882774353,11532.433,367.1325330243457,1e-05
65,17,25,6,11,23,16,16,14,1,1,3,0.0,0.0,13.613547325134277,13.350847244262695,15.568325250628293,14.459586247445493,659521,154.88171219825745,4905.306,356.46313521784634,1e-05
66,9,11,11,10,7,24,8,7,11,3,1,0.0,0.0,12.739997863769531,13.309054374694824,14.536217419243364,13.922635896969094,450589,175.51788783073425,4235.8984,304.0809089814436,1e-05
67,16,21,12,15,20,11,16,4,10,1,2,0.0,0.0,12.733915328979492,12.32991886138916,13.429129840809042,12.8795243510991,1049765,125.14458084106445,7631.198,303.08905826041024,1e-05
68,15,19,9,24,16,21,16,14,12,2,2,0.0,0.0,12.962430000305176,12.398032188415527,13.486111110646357,12.942071649530941,1517349,309.4806296825409,8738.596,361.1122057480407,1e-05
69,15,17,17,16,10,14,3,8,11,2,3,0.0,0.0,12.97101879119873,12.7793607711792,13.206045133864054,12.992702952521626,1488857,109.65042281150818,2669.331,288.9811381073848,1e-05
70,7,23,15,14,22,24,6,5,7,3,2,0.0,0.0,13.248350143432617,12.924806594848633,14.465281604669292,13.695044099758963,558245,199.41419196128845,8179.819,329.31261653686,1e-05
71,6,18,25,6,12,22,2,11,6,3,2,0.0,0.0,13.50671100616455,13.11575984954834,16.398884316739064,14.757322083143702,542289,249.35117650032043,6274.127,299.62395655151823,1e-05
72,10,22,15,6,21,6,15,7,9,3,1,0.0,0.0,12.514391899108887,11.837664604187012,13.577348306973775,12.707506455580393,1027389,419.7678940296173,11161.56,322.85376244435025,1e-05
73,8,20,8,21,16,8,2,5,14,2,2,0.0,0.0,13.292479515075684,13.471040725708008,15.461284002180196,14.466162363944102,528777,133.07226634025574,6902.254,347.11894160186483,1e-05
74,20,10,9,23,25,15,7,16,12,1,2,0.0,0.0,12.845067024230957,12.828070640563965,13.749521558814578,13.288796099689272,921833,98.46038269996643,4939.619,292.59508609039904,1e-05
75,18,15,19,12,6,9,5,7,7,1,1,0.0,0.0,12.82629680633545,12.705367088317871,13.989375470897418,13.347371279607644,531757,71.4454574584961,8206.615,304.94066251153174,1e-05
76,13,11,16,15,7,17,12,4,12,2,2,0.0,0.0,12.625043869018555,12.97745418548584,14.886400641748715,13.931927413617277,937197,116.4648015499115,10259.364,285.67465483742205,1e-05
77,13,10,24,25,8,19,4,8,9,3,3,0.0,0.0,12.878878593444824,12.387214660644531,12.487164517734277,12.437189589189405,1345241,227.32936358451843,3651.4954,298.21071152389453,1e-05
78,21,14,12,13,10,17,11,9,4,2,1,0.0,0.0,12.582201957702637,12.04956340789795,13.284257775236059,12.666910591567003,890149,258.84654545783997,10057.965,291.66848055623996,1e-05
79,22,11,21,16,9,22,14,2,8,2,1,0.0,0.0,11.590677261352539,11.504584312438965,12.649128553308087,12.076856432873527,1141649,146.51927709579468,7253.516,192.70815633725738,1e-05
80,21,14,9,18,17,23,4,6,6,2,2,0.0,0.0,12.967843055725098,12.92546272277832,14.087411096187237,13.50643690948278,767973,107.46748518943787,7842.75,299.7360347377527,1e-05
81,19,20,23,17,10,19,14,15,11,3,3,0.0,0.0,12.811342239379883,11.49044418334961,12.251900881661308,11.871172532505458,4094369,828.6059634685516,15383.248,289.7737802632998,1e-05
82,24,21,9,17,17,22,12,4,13,3,3,0.0,0.0,13.10671329498291,12.234708786010742,14.429198716626022,13.331953751318382,3045217,175.63992476463318,12546.243,329.72767231960813,1e-05
83,11,16,14,9,13,6,13,1,15,2,1,0.0,0.0,12.313653945922852,12.036775588989258,13.610303206267181,12.82353939762822,634945,247.37562131881714,8453.286,243.0574699816791,1e-05
84,13,9,10,15,24,8,1,14,5,3,1,0.0,0.0,13.402565002441406,12.898321151733398,15.872299720672624,14.38531043620301,493253,230.58210635185242,12566.469,281.3194619611843,1e-05
85,10,19,25,19,24,13,3,10,16,1,1,0.0,0.0,12.882681846618652,12.786952018737793,15.259701267191412,14.023326642964602,655585,76.51743626594543,13619.519,294.45435397696684,1e-05
86,14,13,17,15,14,10,8,16,13,1,1,0.0,0.0,13.681048393249512,12.670843124389648,13.527406102639658,13.099124613514654,695005,129.0471625328064,14832.908,370.80001526385234,1e-05
87,19,22,16,22,24,12,16,12,4,1,2,0.0,0.0,12.549287796020508,12.498530387878418,13.46507313516405,12.981801761521233,1067245,148.58094310760498,7927.0,327.6512112221767,1e-05
88,21,21,22,9,14,21,10,15,12,1,2,0.0,0.0,12.98841667175293,12.321208953857422,13.568881298366346,12.945045126111884,2162001,124.24581384658813,14288.546,284.7231468715799,1e-05
89,6,24,9,7,22,14,9,11,10,1,1,0.0,0.0,14.171661376953125,13.441987037658691,15.762070550386124,14.602028794022408,264173,118.44449377059937,5892.544,373.75139978960607,1e-05
90,18,20,6,24,21,18,7,1,14,3,1,0.0,0.0,12.988900184631348,12.791580200195312,14.01511501500636,13.403347607600836,875845,117.54533052444458,9501.337,330.0023704027051,1e-05
91,16,6,21,6,20,22,9,4,9,3,3,0.0,0.0,13.371304512023926,12.546337127685547,16.773840042396827,14.660088585041187,1368257,155.48205637931824,10520.943,343.4842461951255,1e-05
92,8,19,16,17,11,21,3,1,6,1,3,0.0,0.0,13.210573196411133,12.97945499420166,15.242661668665132,14.111058331433396,385581,56.070770263671875,3173.6753,315.314326233693,1e-05
93,10,8,15,12,15,16,5,9,13,2,2,0.0,0.0,13.617715835571289,13.153404235839844,14.737488576853098,13.94544640634647,621185,140.74365043640137,7618.9873,343.5426288823443,1e-05
94,15,13,10,11,11,14,5,12,8,2,1,0.0,0.0,12.93664836883545,12.35787582397461,12.88051532352774,12.619195573751174,586433,152.97782588005066,3073.6287,290.081547283193,1e-05
95,25,20,13,24,23,15,1,9,3,1,1,0.0,0.0,12.509114265441895,12.93284797668457,14.97985769530474,13.956352835994656,481849,80.59006881713867,8931.875,263.3748744450334,1e-05
96,7,19,23,11,14,11,1,2,6,2,1,0.0,0.0,13.301250457763672,12.828540802001953,14.754092899012825,13.791316850507389,186221,109.42009162902832,6471.4043,313.24748330112027,1e-05
97,10,24,16,8,19,20,4,9,6,3,3,0.0,0.0,12.987098693847656,12.852533340454102,14.057414181212074,13.454973760833088,1010885,280.3945891857147,9097.332,311.37088744544485,1e-05
98,6,12,11,22,11,13,2,6,9,1,1,0.0,0.0,13.554610252380371,13.621743202209473,16.20248098368294,14.912112092946206,126137,85.87511801719666,5905.218,299.3703933374053,1e-05
99,7,10,14,14,14,23,9,15,1,1,3,0.0,0.0,13.79941463470459,13.11766242980957,21.90663397462571,17.512148202217638,186477,126.1838047504425,1540.5989,642.6457492029667,1e-05
